epoch,time(s),learning late,train_loss,validation_loss,validation_error(%)
09219,00050,00050
09220,00060,00060
09221,00079,00079
09222,00000,00000
09223,00073,00044
09224,00055,00055
09225,00098,00046
09226,00080,00080
09227,00002,00002
09228,00032,00032
09229,00083,00092
09230,00061,00045
09231,00076,00069
09232,00097,00097
09233,00013,00013
09234,00030,00030
09235,00027,00027
09236,00074,00074
09237,00008,00008
09238,00017,00017
09239,00042,00042
09240,00091,00091
09241,00046,00011
09242,00050,00036
09243,00069,00069
09244,00050,00050
09245,00057,00057
09246,00084,00084
09247,00049,00090
09248,00085,00085
09249,00003,00003
09250,00091,00091
09251,00079,00079
09252,00076,00076
09253,00081,00013
09254,00008,00008
09255,00092,00092
09256,00085,00069
09257,00082,00082
09258,00007,00007
09259,00073,00073
09260,00089,00089
09261,00074,00032
09262,00042,00042
09263,00039,00039
09264,00078,00026
09265,00080,00080
09266,00093,00074
09267,00015,00015
09268,00050,00074
09269,00016,00016
09270,00070,00057
09271,00094,00094
09272,00060,00060
09273,00091,00033
09274,00083,00083
09275,00062,00062
09276,00085,00085
09277,00048,00048
09278,00033,00033
09279,00011,00011
09280,00005,00005
09281,00002,00002
09282,00055,00018
09283,00075,00075
09284,00075,00075
09285,00004,00004
09286,00031,00003
09287,00072,00072
09288,00017,00017
09289,00089,00089
09290,00092,00070
09291,00019,00019
09292,00036,00036
09293,00022,00077
09294,00067,00067
09295,00083,00083
09296,00063,00063
09297,00002,00002
09298,00092,00092
09299,00037,00017
09300,00035,00098
09301,00099,00099
09302,00077,00077
09303,00056,00056
09304,00022,00022
09305,00084,00084
09306,00014,00014
09307,00071,00071
09308,00094,00094
09309,00044,00044
09310,00085,00073
09311,00041,00041
09312,00052,00096
09313,00091,00091
09314,00085,00085
09315,00043,00043
09316,00082,00082
09317,00020,00040
09318,00097,00097
09319,00042,00042
09320,00096,00096
09321,00047,00047
09322,00022,00022
09323,00001,00001
09324,00046,00046
09325,00078,00078
09326,00031,00072
09327,00093,00093
09328,00085,00085
09329,00018,00018
09330,00063,00063
09331,00065,00065
09332,00025,00025
09333,00099,00044
09334,00002,00002
09335,00086,00086
09336,00044,00045
09337,00059,00059
09338,00002,00002
09339,00054,00054
09340,00098,00011
09341,00056,00056
09342,00075,00075
09343,00047,00047
09344,00076,00076
09345,00020,00020
09346,00048,00048
09347,00097,00097
09348,00009,00009
09349,00010,00045
09350,00038,00038
09351,00084,00084
09352,00003,00003
09353,00050,00036
09354,00043,00043
09355,00084,00084
09356,00018,00018
09357,00006,00006
09358,00009,00009
09359,00072,00072
09360,00038,00038
09361,00082,00006
09362,00075,00075
09363,00015,00015
09364,00029,00029
09365,00035,00035
09366,00020,00025
09367,00095,00095
09368,00003,00003
09369,00058,00058
09370,00074,00074
09371,00044,00044
09372,00083,00083
09373,00091,00091
09374,00074,00074
09375,00086,00086
09376,00010,00025
09377,00074,00038
09378,00058,00058
09379,00036,00036
09380,00090,00090
09381,00008,00008
09382,00076,00049
09383,00065,00065
09384,00030,00095
09385,00070,00092
09386,00014,00014
09387,00037,00081
09388,00000,00000
09389,00058,00058
09390,00096,00096
09391,00001,00001
09392,00061,00061
09393,00059,00059
09394,00021,00021
09395,00060,00060
09396,00089,00089
09397,00082,00082
09398,00061,00010
09399,00080,00080
09400,00052,00052
09401,00065,00065
09402,00055,00055
09403,00032,00032
09404,00077,00077
09405,00069,00069
09406,00026,00026
09407,00042,00042
09408,00079,00079
09409,00011,00046
09410,00020,00020
09411,00038,00038
09412,00047,00052
09413,00015,00015
09414,00079,00007
09415,00065,00065
09416,00063,00063
09417,00096,00096
09418,00026,00026
09419,00029,00029
09420,00003,00003
09421,00079,00079
09422,00039,00039
09423,00030,00030
09424,00099,00099
09425,00005,00002
09426,00008,00008
09427,00019,00019
09428,00052,00052
09429,00069,00069
09430,00058,00058
09431,00054,00054
09432,00082,00082
09433,00031,00003
09434,00082,00082
09435,00093,00093
09436,00070,00070
09437,00099,00099
09438,00021,00021
09439,00017,00017
09440,00056,00056
09441,00064,00064
09442,00074,00074
09443,00036,00001
09444,00092,00062
09445,00061,00061
09446,00085,00085
09447,00078,00078
09448,00058,00058
09449,00061,00028
09450,00053,00053
09451,00074,00074
09452,00047,00047
09453,00005,00005
09454,00034,00034
09455,00081,00081
09456,00064,00064
09457,00077,00077
09458,00073,00030
09459,00066,00066
09460,00063,00004
09461,00045,00045
09462,00095,00030
09463,00046,00098
09464,00088,00044
09465,00074,00095
09466,00087,00087
09467,00063,00063
09468,00087,00087
09469,00026,00026
09470,00041,00041
09471,00070,00070
09472,00065,00022
09473,00021,00021
09474,00032,00032
09475,00090,00090
09476,00036,00036
09477,00085,00085
09478,00065,00074
09479,00087,00087
09480,00021,00021
09481,00087,00087
09482,00071,00071
09483,00083,00053
09484,00027,00027
09485,00063,00063
09486,00001,00001
09487,00008,00008
09488,00093,00093
09489,00099,00098
09490,00061,00061
09491,00088,00088
09492,00085,00037
09493,00010,00010
09494,00083,00083
09495,00055,00091
09496,00085,00085
09497,00034,00034
09498,00024,00024
09499,00074,00050
09500,00049,00049
09501,00012,00012
09502,00028,00028
09503,00074,00074
09504,00044,00044
09505,00058,00058
09506,00045,00045
09507,00087,00087
09508,00079,00079
09509,00063,00032
09510,00014,00014
09511,00047,00047
09512,00031,00031
09513,00077,00077
09514,00052,00059
09515,00060,00060
09516,00071,00071
09517,00025,00025
09518,00067,00067
09519,00081,00081
09520,00098,00098
09521,00054,00054
09522,00067,00067
09523,00017,00017
09524,00021,00021
09525,00001,00001
09526,00088,00088
09527,00021,00021
09528,00077,00077
09529,00095,00095
09530,00091,00091
09531,00012,00012
09532,00015,00015
09533,00082,00082
09534,00022,00022
09535,00016,00016
09536,00066,00066
09537,00005,00025
09538,00041,00001
09539,00015,00029
09540,00029,00029
09541,00073,00073
09542,00067,00027
09543,00081,00081
09544,00063,00063
09545,00053,00053
09546,00023,00023
09547,00081,00013
09548,00086,00086
09549,00099,00044
09550,00071,00071
09551,00028,00028
09552,00075,00075
09553,00046,00098
09554,00062,00064
09555,00079,00079
09556,00016,00016
09557,00008,00008
09558,00077,00077
09559,00022,00022
09560,00081,00081
09561,00087,00087
09562,00010,00010
09563,00065,00065
09564,00062,00062
09565,00049,00049
09566,00070,00070
09567,00057,00057
09568,00067,00074
09569,00031,00064
09570,00040,00040
09571,00091,00091
09572,00023,00023
09573,00013,00013
09574,00080,00080
09575,00006,00006
09576,00042,00042
09577,00097,00046
09578,00030,00030
09579,00095,00095
09580,00035,00035
09581,00094,00005
09582,00041,00041
09583,00036,00036
09584,00052,00059
09585,00012,00012
09586,00043,00043
09587,00086,00086
09588,00097,00097
09589,00053,00053
09590,00050,00050
09591,00097,00080
09592,00003,00003
09593,00061,00061
09594,00020,00020
09595,00022,00022
09596,00057,00057
09597,00025,00025
09598,00071,00071
09599,00076,00055
09600,00068,00068
09601,00020,00020
09602,00049,00033
09603,00067,00067
09604,00087,00087
09605,00016,00016
09606,00041,00041
09607,00066,00066
09608,00027,00044
09609,00087,00025
09610,00063,00063
09611,00001,00001
09612,00015,00015
09613,00042,00042
09614,00006,00006
09615,00085,00085
09616,00008,00008
09617,00002,00002
09618,00025,00005
09619,00045,00045
09620,00093,00005
09621,00023,00071
09622,00056,00056
09623,00099,00099
09624,00067,00073
09625,00078,00078
09626,00002,00002
09627,00076,00076
09628,00050,00050
09629,00030,00030
09630,00053,00053
09631,00091,00091
09632,00081,00081
09633,00065,00065
09634,00092,00092
09635,00023,00023
09636,00011,00011
09637,00095,00095
09638,00040,00040
09639,00011,00030
09640,00062,00062
09641,00011,00035
09642,00023,00023
09643,00078,00078
09644,00096,00096
09645,00067,00067
09646,00065,00036
09647,00008,00008
09648,00015,00015
09649,00004,00004
09650,00080,00080
09651,00027,00027
09652,00060,00060
09653,00007,00007
09654,00054,00054
09655,00048,00048
09656,00016,00016
09657,00057,00057
09658,00094,00094
09659,00030,00030
09660,00054,00092
09661,00043,00043
09662,00062,00062
09663,00058,00058
09664,00019,00019
09665,00023,00023
09666,00038,00038
09667,00040,00028
09668,00096,00096
09669,00095,00095
09670,00010,00010
09671,00099,00099
09672,00086,00086
09673,00053,00053
09674,00089,00089
09675,00011,00011
09676,00052,00052
09677,00058,00058
09678,00054,00054
09679,00085,00085
09680,00074,00074
09681,00072,00072
09682,00082,00082
09683,00072,00072
09684,00030,00073
09685,00043,00043
09686,00037,00037
09687,00034,00034
09688,00047,00047
09689,00052,00052
09690,00040,00040
09691,00053,00053
09692,00045,00045
09693,00008,00008
09694,00083,00083
09695,00003,00003
09696,00090,00090
09697,00016,00040
09698,00028,00028
09699,00053,00053
09700,00027,00032
09701,00059,00059
09702,00004,00004
09703,00033,00033
09704,00092,00062
09705,00089,00089
09706,00044,00044
09707,00071,00012
09708,00055,00004
09709,00089,00089
09710,00098,00098
09711,00078,00078
09712,00082,00082
09713,00091,00091
09714,00031,00031
09715,00091,00091
09716,00047,00047
09717,00009,00009
09718,00073,00073
09719,00069,00069
09720,00036,00036
09721,00077,00057
09722,00073,00091
09723,00095,00095
09724,00037,00037
09725,00061,00061
09726,00083,00083
09727,00069,00069
09728,00098,00011
09729,00064,00080
09730,00076,00076
09731,00035,00031
09732,00078,00010
09733,00090,00090
09734,00098,00098
09735,00094,00094
09736,00024,00024
09737,00039,00039
09738,00001,00001
09739,00033,00033
09740,00080,00029
09741,00055,00029
09742,00079,00007
09743,00039,00039
09744,00015,00015
09745,00099,00099
09746,00003,00003
09747,00041,00041
09748,00066,00066
09749,00080,00080
09750,00027,00027
09751,00045,00045
09752,00055,00055
09753,00032,00032
09754,00005,00005
09755,00045,00045
09756,00009,00009
09757,00044,00072
09758,00033,00033
09759,00094,00038
09760,00040,00040
09761,00024,00024
09762,00096,00059
09763,00065,00065
09764,00032,00046
09765,00038,00038
09766,00023,00023
09767,00039,00039
09768,00025,00025
09769,00097,00097
09770,00058,00066
09771,00025,00046
09772,00052,00052
09773,00029,00029
09774,00056,00056
09775,00098,00098
09776,00082,00082
09777,00041,00041
09778,00038,00038
09779,00051,00051
09780,00079,00079
09781,00019,00019
09782,00018,00018
09783,00095,00095
09784,00064,00064
09785,00078,00078
09786,00096,00096
09787,00049,00049
09788,00064,00064
09789,00040,00040
09790,00036,00036
09791,00097,00097
09792,00040,00040
09793,00067,00045
09794,00049,00049
09795,00062,00062
09796,00028,00010
09797,00056,00056
09798,00004,00004
09799,00079,00077
09800,00081,00081
09801,00091,00091
09802,00005,00005
09803,00087,00087
09804,00003,00003
09805,00050,00050
09806,00080,00080
09807,00086,00086
09808,00089,00089
09809,00017,00017
09810,00012,00012
09811,00080,00080
09812,00004,00072
09813,00024,00079
09814,00032,00067
09815,00025,00040
09816,00013,00013
09817,00098,00098
09818,00059,00037
09819,00021,00021
09820,00076,00076
09821,00014,00032
09822,00059,00059
09823,00049,00049
09824,00030,00030
09825,00049,00060
09826,00038,00080
09827,00051,00051
09828,00066,00066
09829,00087,00087
09830,00038,00038
09831,00063,00063
09832,00053,00053
09833,00021,00004
09834,00048,00048
09835,00024,00024
09836,00013,00013
09837,00031,00031
09838,00021,00029
09839,00084,00084
09840,00046,00046
09841,00061,00061
09842,00024,00024
09843,00034,00034
09844,00098,00098
09845,00045,00045
09846,00099,00099
09847,00055,00027
09848,00051,00051
09849,00091,00091
09850,00000,00000
09851,00072,00072
09852,00050,00050
09853,00057,00057
09854,00004,00004
09855,00060,00060
09856,00081,00081
09857,00086,00086
09858,00009,00009
09859,00046,00011
09860,00092,00092
09861,00099,00099
09862,00077,00077
09863,00057,00057
09864,00082,00014
09865,00002,00002
09866,00070,00070
09867,00069,00069
09868,00069,00069
09869,00032,00032
09870,00079,00079
09871,00093,00044
09872,00058,00058
09873,00000,00000
09874,00020,00020
09875,00007,00007
09876,00085,00045
09877,00082,00082
09878,00079,00079
09879,00058,00058
09880,00073,00073
09881,00058,00058
09882,00003,00075
09883,00085,00085
09884,00038,00055
09885,00062,00070
09886,00029,00029
09887,00097,00097
09888,00046,00011
09889,00053,00053
09890,00037,00037
09891,00030,00073
09892,00028,00028
09893,00086,00086
09894,00050,00050
09895,00024,00024
09896,00029,00031
09897,00095,00095
09898,00001,00001
09899,00002,00002
09900,00036,00036
09901,00059,00059
09902,00099,00099
09903,00055,00055
09904,00085,00085
09905,00000,00000
09906,00023,00023
09907,00064,00064
09908,00034,00082
09909,00062,00062
09910,00031,00031
09911,00086,00086
09912,00002,00057
09913,00072,00072
09914,00073,00073
09915,00042,00042
09916,00091,00091
09917,00084,00084
09918,00085,00085
09919,00090,00090
09920,00069,00069
09921,00082,00082
09922,00021,00021
09923,00089,00089
09924,00068,00068
09925,00068,00068
09926,00076,00076
09927,00031,00031
09928,00058,00058
09929,00008,00008
09930,00037,00037
09931,00013,00013
09932,00030,00030
09933,00078,00078
09934,00088,00043
09935,00033,00033
09936,00099,00099
09937,00042,00042
09938,00012,00012
09939,00092,00092
09940,00008,00008
09941,00082,00082
09942,00099,00078
09943,00097,00097
09944,00062,00062
09945,00074,00074
09946,00004,00004
09947,00069,00069
09948,00029,00029
09949,00097,00097
09950,00067,00074
09951,00056,00056
09952,00018,00018
09953,00077,00074
09954,00072,00003
09955,00095,00095
09956,00054,00054
09957,00000,00053
09958,00045,00045
09959,00094,00016
09960,00073,00073
09961,00029,00029
09962,00033,00033
09963,00006,00006
09964,00086,00086
09965,00019,00019
09966,00097,00097
09967,00004,00004
09968,00009,00009
09969,00057,00053
09970,00089,00089
09971,00057,00018
09972,00025,00087
09973,00026,00026
09974,00049,00049
09975,00011,00011
09976,00014,00014
09977,00055,00065
09978,00070,00083
09979,00075,00003
09980,00027,00027
09981,00030,00030
09982,00052,00052
09983,00074,00074
09984,00029,00029
09985,00059,00096
09986,00090,00090
09987,00014,00014
09988,00077,00077
09989,00065,00065
09990,00007,00007
09991,00075,00075
09992,00027,00027
09993,00016,00016
09994,00030,00030
09995,00050,00050
09996,00083,00083
09997,00063,00014
09998,00051,00051
09999,00042,00042
10000,00070,00070

Test Loss, Test Error
0.00082,20.20

Dataset : cifar100
Epochs : 200
Learning rate : 0.1
Batch size : 128
Weight decay : 0.0005
gaussian_noise
	Test Loss 0.005 | Test Error 78.140
shot_noise
	Test Loss 0.004 | Test Error 68.794
impulse_noise
	Test Loss 0.004 | Test Error 73.730
defocus_blur
	Test Loss 0.002 | Test Error 38.396
glass_blur
	Test Loss 0.004 | Test Error 79.718
motion_blur
	Test Loss 0.002 | Test Error 44.988
zoom_blur
	Test Loss 0.002 | Test Error 44.450
snow
	Test Loss 0.002 | Test Error 41.342
frost
	Test Loss 0.002 | Test Error 49.304
fog
	Test Loss 0.002 | Test Error 35.550
brightness
	Test Loss 0.001 | Test Error 23.294
